,G1,G2,score
10043,ENSG00000123612,ENSG00000135917,1
10044,ENSG00000123612,ENSG00000152270,1
10045,ENSG00000123612,ENSG00000172901,1
10046,ENSG00000123612,ENSG00000173208,1
10047,ENSG00000123612,ENSG00000175445,1
10048,ENSG00000123612,ENSG00000181092,1
10049,ENSG00000123612,ENSG00000181234,1
10050,ENSG00000123612,ENSG00000187758,1
10051,ENSG00000123612,ENSG00000196616,1
10052,ENSG00000123612,ENSG00000248144,1
10053,ENSG00000123689,ENSG00000079435,1
10054,ENSG00000123689,ENSG00000131471,1
10055,ENSG00000123689,ENSG00000135424,1
10056,ENSG00000123689,ENSG00000135437,1
10057,ENSG00000123689,ENSG00000138207,1
10058,ENSG00000123689,ENSG00000165478,1
10059,ENSG00000123689,ENSG00000166819,1
10060,ENSG00000123689,ENSG00000167588,1
10061,ENSG00000123689,ENSG00000167676,1
10062,ENSG00000123689,ENSG00000169418,1
10063,ENSG00000123689,ENSG00000171227,1
10064,ENSG00000123689,ENSG00000184811,1
10065,ENSG00000123689,ENSG00000221932,1
10066,ENSG00000123999,ENSG00000023171,1
10067,ENSG00000123999,ENSG00000073060,1
10068,ENSG00000123999,ENSG00000102271,1
10069,ENSG00000123999,ENSG00000114771,1
10070,ENSG00000123999,ENSG00000116983,1
10071,ENSG00000123999,ENSG00000117594,1
10072,ENSG00000123999,ENSG00000118526,1
10073,ENSG00000123999,ENSG00000134042,1
10074,ENSG00000123999,ENSG00000135409,1
10075,ENSG00000123999,ENSG00000137463,1
10076,ENSG00000123999,ENSG00000137714,1
10077,ENSG00000123999,ENSG00000137869,1
10078,ENSG00000123999,ENSG00000138039,1
10079,ENSG00000123999,ENSG00000138623,1
10080,ENSG00000123999,ENSG00000140459,1
10081,ENSG00000123999,ENSG00000142615,1
10082,ENSG00000123999,ENSG00000143954,1
10083,ENSG00000123999,ENSG00000144410,1
10084,ENSG00000123999,ENSG00000147465,1
10085,ENSG00000123999,ENSG00000148795,1
10086,ENSG00000123999,ENSG00000163792,1
10087,ENSG00000123999,ENSG00000163958,1
10088,ENSG00000123999,ENSG00000170820,1
10089,ENSG00000123999,ENSG00000177669,1
10090,ENSG00000123999,ENSG00000183770,1
10091,ENSG00000123999,ENSG00000203857,1
10092,ENSG00000123999,ENSG00000203859,1
10093,ENSG00000123999,ENSG00000203963,1
10094,ENSG00000123999,ENSG00000206262,1
10095,ENSG00000123999,ENSG00000215704,1
10096,ENSG00000123999,ENSG00000248099,1
10097,ENSG00000123999,ENSG00000268223,1
10098,ENSG00000124089,ENSG00000107187,1
10099,ENSG00000124089,ENSG00000109158,1
10100,ENSG00000124089,ENSG00000118308,1
10101,ENSG00000124089,ENSG00000137709,1
10102,ENSG00000124089,ENSG00000146910,1
10103,ENSG00000124089,ENSG00000157890,1
10104,ENSG00000124089,ENSG00000165702,1
10105,ENSG00000124089,ENSG00000182170,1
10106,ENSG00000124089,ENSG00000196711,1
10107,ENSG00000124089,ENSG00000213578,1
10108,ENSG00000124089,ENSG00000233670,1
10109,ENSG00000124092,ENSG00000115590,1
10110,ENSG00000124103,ENSG00000022277,1
10111,ENSG00000124208,ENSG00000244687,1
10112,ENSG00000124449,ENSG00000162399,1
10113,ENSG00000124469,ENSG00000086548,1
10114,ENSG00000124469,ENSG00000170956,1
10115,ENSG00000124469,ENSG00000267881,1
10116,ENSG00000124557,ENSG00000126545,1
10117,ENSG00000124557,ENSG00000152463,1
10118,ENSG00000124557,ENSG00000183090,1
10119,ENSG00000124614,ENSG00000270800,1
10120,ENSG00000124659,ENSG00000112651,1
10121,ENSG00000124701,ENSG00000005981,1
10122,ENSG00000124701,ENSG00000006788,1
10123,ENSG00000124701,ENSG00000010282,1
10124,ENSG00000124701,ENSG00000068976,1
10125,ENSG00000124701,ENSG00000070808,1
10126,ENSG00000124701,ENSG00000077009,1
10127,ENSG00000124701,ENSG00000077522,1
10128,ENSG00000124701,ENSG00000078328,1
10129,ENSG00000124701,ENSG00000081248,1
10130,ENSG00000124701,ENSG00000086967,1
10131,ENSG00000124701,ENSG00000091482,1
10132,ENSG00000124701,ENSG00000092054,1
10133,ENSG00000124701,ENSG00000092529,1
10134,ENSG00000124701,ENSG00000100628,1
10135,ENSG00000124701,ENSG00000100678,1
10136,ENSG00000124701,ENSG00000101306,1
10137,ENSG00000124701,ENSG00000101470,1
10138,ENSG00000124701,ENSG00000101605,1
10139,ENSG00000124701,ENSG00000101892,1
10140,ENSG00000124701,ENSG00000104848,1
10141,ENSG00000124701,ENSG00000104879,1
10142,ENSG00000124701,ENSG00000105048,1
10143,ENSG00000124701,ENSG00000108515,1
10144,ENSG00000124701,ENSG00000108823,1
10145,ENSG00000124701,ENSG00000109061,1
10146,ENSG00000124701,ENSG00000109063,1
10147,ENSG00000124701,ENSG00000111241,1
10148,ENSG00000124701,ENSG00000111245,1
10149,ENSG00000124701,ENSG00000114854,1
10150,ENSG00000124701,ENSG00000115593,1
10151,ENSG00000124701,ENSG00000116748,1
10152,ENSG00000124701,ENSG00000116981,1
10153,ENSG00000124701,ENSG00000120729,1
10154,ENSG00000124701,ENSG00000122180,1
10155,ENSG00000124701,ENSG00000122367,1
10156,ENSG00000124701,ENSG00000122477,1
10157,ENSG00000124701,ENSG00000125414,1
10158,ENSG00000124701,ENSG00000128591,1
10159,ENSG00000124701,ENSG00000129170,1
10160,ENSG00000124701,ENSG00000129744,1
10161,ENSG00000124701,ENSG00000130528,1
10162,ENSG00000124701,ENSG00000130595,1
10163,ENSG00000124701,ENSG00000130598,1
10164,ENSG00000124701,ENSG00000130957,1
10165,ENSG00000124701,ENSG00000131730,1
10166,ENSG00000124701,ENSG00000133020,1
10167,ENSG00000124701,ENSG00000133055,1
10168,ENSG00000124701,ENSG00000133454,1
10169,ENSG00000124701,ENSG00000133878,1
10170,ENSG00000124701,ENSG00000138100,1
10171,ENSG00000124701,ENSG00000138347,1
10172,ENSG00000124701,ENSG00000139780,1
10173,ENSG00000124701,ENSG00000139914,1
10174,ENSG00000124701,ENSG00000141161,1
10175,ENSG00000124701,ENSG00000142661,1
10176,ENSG00000124701,ENSG00000143028,1
10177,ENSG00000124701,ENSG00000143318,1
10178,ENSG00000124701,ENSG00000143632,1
10179,ENSG00000124701,ENSG00000146147,1
10180,ENSG00000124701,ENSG00000146809,1
10181,ENSG00000124701,ENSG00000146926,1
10182,ENSG00000124701,ENSG00000147166,1
10183,ENSG00000124701,ENSG00000151729,1
10184,ENSG00000124701,ENSG00000154358,1
10185,ENSG00000124701,ENSG00000154415,1
10186,ENSG00000124701,ENSG00000154553,1
10187,ENSG00000124701,ENSG00000155657,1
10188,ENSG00000124701,ENSG00000156885,1
10189,ENSG00000124701,ENSG00000157119,1
10190,ENSG00000124701,ENSG00000158022,1
10191,ENSG00000124701,ENSG00000159173,1
10192,ENSG00000124701,ENSG00000160097,1
10193,ENSG00000124701,ENSG00000160808,1
10194,ENSG00000124701,ENSG00000162461,1
10195,ENSG00000124701,ENSG00000162494,1
10196,ENSG00000124701,ENSG00000163092,1
10197,ENSG00000124701,ENSG00000163126,1
10198,ENSG00000124701,ENSG00000163157,1
10199,ENSG00000124701,ENSG00000163380,1
10200,ENSG00000124701,ENSG00000163827,1
10201,ENSG00000124701,ENSG00000163833,1
10202,ENSG00000124701,ENSG00000164122,1
10203,ENSG00000124701,ENSG00000164309,1
10204,ENSG00000124701,ENSG00000164440,1
10205,ENSG00000124701,ENSG00000164708,1
10206,ENSG00000124701,ENSG00000164879,1
10207,ENSG00000124701,ENSG00000165192,1
10208,ENSG00000124701,ENSG00000165887,1
10209,ENSG00000124701,ENSG00000166343,1
10210,ENSG00000124701,ENSG00000168333,1
10211,ENSG00000124701,ENSG00000168334,1
10212,ENSG00000124701,ENSG00000168509,1
10213,ENSG00000124701,ENSG00000168530,1
10214,ENSG00000124701,ENSG00000170162,1
10215,ENSG00000124701,ENSG00000170290,1
10216,ENSG00000124701,ENSG00000170681,1
10217,ENSG00000124701,ENSG00000170807,1
10218,ENSG00000124701,ENSG00000172399,1
10219,ENSG00000124701,ENSG00000173991,1
10220,ENSG00000124701,ENSG00000174429,1
10221,ENSG00000124701,ENSG00000175084,1
10222,ENSG00000124701,ENSG00000175564,1
10223,ENSG00000124701,ENSG00000177354,1
10224,ENSG00000124701,ENSG00000177752,1
10225,ENSG00000124701,ENSG00000177791,1
10226,ENSG00000124701,ENSG00000180209,1
10227,ENSG00000124701,ENSG00000182533,1
10228,ENSG00000124701,ENSG00000182676,1
10229,ENSG00000124701,ENSG00000183091,1
10230,ENSG00000124701,ENSG00000184544,1
10231,ENSG00000124701,ENSG00000185105,1
10232,ENSG00000124701,ENSG00000185271,1
10233,ENSG00000124701,ENSG00000185482,1
10234,ENSG00000124701,ENSG00000185739,1
10235,ENSG00000124701,ENSG00000186335,1
10236,ENSG00000124701,ENSG00000186439,1
10237,ENSG00000124701,ENSG00000186628,1
10238,ENSG00000124701,ENSG00000188716,1
10239,ENSG00000124701,ENSG00000196091,1
10240,ENSG00000124701,ENSG00000196218,1
10241,ENSG00000124701,ENSG00000196296,1
10242,ENSG00000124701,ENSG00000197616,1
10243,ENSG00000124701,ENSG00000197893,1
10244,ENSG00000124701,ENSG00000198125,1
10245,ENSG00000124701,ENSG00000198467,1
10246,ENSG00000124701,ENSG00000198523,1
10247,ENSG00000124701,ENSG00000198842,1
10248,ENSG00000124701,ENSG00000198881,1
10249,ENSG00000124701,ENSG00000205678,1
10250,ENSG00000124701,ENSG00000206422,1
10251,ENSG00000124701,ENSG00000213337,1
10252,ENSG00000124701,ENSG00000214097,1
10253,ENSG00000124701,ENSG00000214872,1
10254,ENSG00000124701,ENSG00000234438,1
10255,ENSG00000124701,ENSG00000239474,1
10256,ENSG00000124701,ENSG00000240045,1
10257,ENSG00000124701,ENSG00000248713,1
10258,ENSG00000124701,ENSG00000248746,1
10259,ENSG00000124701,ENSG00000251569,1
10260,ENSG00000124701,ENSG00000264424,1
10261,ENSG00000124701,ENSG00000273540,1
10262,ENSG00000124743,ENSG00000022267,1
10263,ENSG00000124935,ENSG00000168515,1
10264,ENSG00000125144,ENSG00000055957,1
10265,ENSG00000125144,ENSG00000060566,1
10266,ENSG00000125144,ENSG00000101981,1
10267,ENSG00000125144,ENSG00000105697,1
10268,ENSG00000125144,ENSG00000110244,1
10269,ENSG00000125144,ENSG00000110245,1
10270,ENSG00000125144,ENSG00000112337,1
10271,ENSG00000125144,ENSG00000113889,1
10272,ENSG00000125144,ENSG00000117601,1
10273,ENSG00000125144,ENSG00000118137,1
10274,ENSG00000125144,ENSG00000118520,1
10275,ENSG00000125144,ENSG00000118972,1
10276,ENSG00000125144,ENSG00000122194,1
10277,ENSG00000125144,ENSG00000123561,1
10278,ENSG00000125144,ENSG00000132693,1
10279,ENSG00000125144,ENSG00000132703,1
10280,ENSG00000125144,ENSG00000140107,1
10281,ENSG00000125144,ENSG00000142484,1
10282,ENSG00000125144,ENSG00000145321,1
10283,ENSG00000125144,ENSG00000157131,1
10284,ENSG00000125144,ENSG00000158874,1
10285,ENSG00000125144,ENSG00000161944,1
10286,ENSG00000125144,ENSG00000163586,1
10287,ENSG00000125144,ENSG00000180210,1
10288,ENSG00000125144,ENSG00000198417,1
10289,ENSG00000125144,ENSG00000205358,1
10290,ENSG00000125144,ENSG00000205362,1
10291,ENSG00000125144,ENSG00000205364,1
10292,ENSG00000125144,ENSG00000244020,1
10293,ENSG00000125144,ENSG00000257017,1
10294,ENSG00000125144,ENSG00000261701,1
10295,ENSG00000125144,ENSG00000263761,1
10296,ENSG00000125363,ENSG00000171956,1
10297,ENSG00000125414,ENSG00000005981,1
10298,ENSG00000125414,ENSG00000006788,1
10299,ENSG00000125414,ENSG00000010282,1
10300,ENSG00000125414,ENSG00000068976,1
10301,ENSG00000125414,ENSG00000070808,1
10302,ENSG00000125414,ENSG00000077009,1
10303,ENSG00000125414,ENSG00000077522,1
10304,ENSG00000125414,ENSG00000078328,1
10305,ENSG00000125414,ENSG00000081248,1
10306,ENSG00000125414,ENSG00000086967,1
10307,ENSG00000125414,ENSG00000091482,1
10308,ENSG00000125414,ENSG00000092054,1
10309,ENSG00000125414,ENSG00000092529,1
10310,ENSG00000125414,ENSG00000100628,1
10311,ENSG00000125414,ENSG00000100678,1
10312,ENSG00000125414,ENSG00000101306,1
10313,ENSG00000125414,ENSG00000101470,1
10314,ENSG00000125414,ENSG00000101605,1
10315,ENSG00000125414,ENSG00000101892,1
10316,ENSG00000125414,ENSG00000104848,1
10317,ENSG00000125414,ENSG00000104879,1
10318,ENSG00000125414,ENSG00000105048,1
10319,ENSG00000125414,ENSG00000108515,1
10320,ENSG00000125414,ENSG00000108823,1
10321,ENSG00000125414,ENSG00000109061,1
10322,ENSG00000125414,ENSG00000109063,1
10323,ENSG00000125414,ENSG00000111241,1
10324,ENSG00000125414,ENSG00000111245,1
10325,ENSG00000125414,ENSG00000114854,1
10326,ENSG00000125414,ENSG00000115593,1
10327,ENSG00000125414,ENSG00000116748,1
10328,ENSG00000125414,ENSG00000116981,1
10329,ENSG00000125414,ENSG00000120729,1
10330,ENSG00000125414,ENSG00000122180,1
10331,ENSG00000125414,ENSG00000122367,1
10332,ENSG00000125414,ENSG00000122477,1
10333,ENSG00000125414,ENSG00000124701,1
10334,ENSG00000125414,ENSG00000128591,1
10335,ENSG00000125414,ENSG00000129170,1
10336,ENSG00000125414,ENSG00000129744,1
10337,ENSG00000125414,ENSG00000130528,1
10338,ENSG00000125414,ENSG00000130595,1
10339,ENSG00000125414,ENSG00000130598,1
10340,ENSG00000125414,ENSG00000130957,1
10341,ENSG00000125414,ENSG00000131730,1
10342,ENSG00000125414,ENSG00000133020,1
10343,ENSG00000125414,ENSG00000133055,1
10344,ENSG00000125414,ENSG00000133454,1
10345,ENSG00000125414,ENSG00000133878,1
10346,ENSG00000125414,ENSG00000138100,1
10347,ENSG00000125414,ENSG00000138347,1
10348,ENSG00000125414,ENSG00000139780,1
10349,ENSG00000125414,ENSG00000139914,1
10350,ENSG00000125414,ENSG00000141161,1
10351,ENSG00000125414,ENSG00000142661,1
10352,ENSG00000125414,ENSG00000143028,1
10353,ENSG00000125414,ENSG00000143318,1
10354,ENSG00000125414,ENSG00000143632,1
10355,ENSG00000125414,ENSG00000146147,1
10356,ENSG00000125414,ENSG00000146809,1
10357,ENSG00000125414,ENSG00000146926,1
10358,ENSG00000125414,ENSG00000147166,1
10359,ENSG00000125414,ENSG00000151729,1
10360,ENSG00000125414,ENSG00000154358,1
10361,ENSG00000125414,ENSG00000154415,1
10362,ENSG00000125414,ENSG00000155657,1
10363,ENSG00000125414,ENSG00000156885,1
10364,ENSG00000125414,ENSG00000157119,1
10365,ENSG00000125414,ENSG00000158022,1
10366,ENSG00000125414,ENSG00000159173,1
10367,ENSG00000125414,ENSG00000160097,1
10368,ENSG00000125414,ENSG00000160808,1
10369,ENSG00000125414,ENSG00000162461,1
10370,ENSG00000125414,ENSG00000162494,1
10371,ENSG00000125414,ENSG00000163092,1
10372,ENSG00000125414,ENSG00000163126,1
10373,ENSG00000125414,ENSG00000163157,1
10374,ENSG00000125414,ENSG00000163380,1
10375,ENSG00000125414,ENSG00000163827,1
10376,ENSG00000125414,ENSG00000163833,1
10377,ENSG00000125414,ENSG00000164122,1
10378,ENSG00000125414,ENSG00000164309,1
10379,ENSG00000125414,ENSG00000164440,1
10380,ENSG00000125414,ENSG00000164708,1
10381,ENSG00000125414,ENSG00000164879,1
10382,ENSG00000125414,ENSG00000165192,1
10383,ENSG00000125414,ENSG00000165887,1
10384,ENSG00000125414,ENSG00000166343,1
10385,ENSG00000125414,ENSG00000168333,1
10386,ENSG00000125414,ENSG00000168334,1
10387,ENSG00000125414,ENSG00000168509,1
10388,ENSG00000125414,ENSG00000168530,1
10389,ENSG00000125414,ENSG00000170162,1
10390,ENSG00000125414,ENSG00000170290,1
10391,ENSG00000125414,ENSG00000170681,1
10392,ENSG00000125414,ENSG00000170807,1
10393,ENSG00000125414,ENSG00000172399,1
10394,ENSG00000125414,ENSG00000173991,1
10395,ENSG00000125414,ENSG00000174429,1
10396,ENSG00000125414,ENSG00000175084,1
10397,ENSG00000125414,ENSG00000175564,1
10398,ENSG00000125414,ENSG00000177354,1
10399,ENSG00000125414,ENSG00000177752,1
10400,ENSG00000125414,ENSG00000177791,1
10401,ENSG00000125414,ENSG00000180209,1
10402,ENSG00000125414,ENSG00000182533,1
10403,ENSG00000125414,ENSG00000182676,1
10404,ENSG00000125414,ENSG00000183091,1
10405,ENSG00000125414,ENSG00000184544,1
10406,ENSG00000125414,ENSG00000185105,1
10407,ENSG00000125414,ENSG00000185271,1
10408,ENSG00000125414,ENSG00000185482,1
10409,ENSG00000125414,ENSG00000185739,1
10410,ENSG00000125414,ENSG00000186335,1
10411,ENSG00000125414,ENSG00000186439,1
10412,ENSG00000125414,ENSG00000186628,1
10413,ENSG00000125414,ENSG00000188716,1
10414,ENSG00000125414,ENSG00000196091,1
10415,ENSG00000125414,ENSG00000196218,1
10416,ENSG00000125414,ENSG00000196296,1
10417,ENSG00000125414,ENSG00000197616,1
10418,ENSG00000125414,ENSG00000197893,1
10419,ENSG00000125414,ENSG00000198125,1
10420,ENSG00000125414,ENSG00000198467,1
10421,ENSG00000125414,ENSG00000198523,1
10422,ENSG00000125414,ENSG00000198842,1
10423,ENSG00000125414,ENSG00000198881,1
10424,ENSG00000125414,ENSG00000205678,1
10425,ENSG00000125414,ENSG00000206422,1
10426,ENSG00000125414,ENSG00000213337,1
10427,ENSG00000125414,ENSG00000214097,1
10428,ENSG00000125414,ENSG00000214872,1
10429,ENSG00000125414,ENSG00000234438,1
10430,ENSG00000125414,ENSG00000239474,1
10431,ENSG00000125414,ENSG00000240045,1
10432,ENSG00000125414,ENSG00000248713,1
10433,ENSG00000125414,ENSG00000248746,1
10434,ENSG00000125414,ENSG00000251569,1
10435,ENSG00000125414,ENSG00000264424,1
10436,ENSG00000125414,ENSG00000273540,1
10437,ENSG00000125551,ENSG00000183281,1
10438,ENSG00000125910,ENSG00000213402,1
10439,ENSG00000125998,ENSG00000178934,1
10440,ENSG00000125998,ENSG00000205076,1
10441,ENSG00000126214,ENSG00000256500,1
10442,ENSG00000126251,ENSG00000185897,1
10443,ENSG00000126353,ENSG00000121871,1
10444,ENSG00000126522,ENSG00000249319,1
10445,ENSG00000126545,ENSG00000124557,1
10446,ENSG00000126545,ENSG00000152463,1
10447,ENSG00000126545,ENSG00000183090,1
10448,ENSG00000126549,ENSG00000122304,1
10449,ENSG00000126549,ENSG00000175646,1
10450,ENSG00000126838,ENSG00000188404,1
10451,ENSG00000126860,ENSG00000265118,1
10452,ENSG00000126895,ENSG00000276409,1
10453,ENSG00000126895,ENSG00000277494,1
10454,ENSG00000127080,ENSG00000188312,1
10455,ENSG00000127329,ENSG00000069122,1
10456,ENSG00000127329,ENSG00000120156,1
10457,ENSG00000127329,ENSG00000120279,1
10458,ENSG00000127329,ENSG00000162618,1
10459,ENSG00000127329,ENSG00000179776,1
10460,ENSG00000127362,ENSG00000242950,1
10461,ENSG00000127564,ENSG00000162073,1
10462,ENSG00000127780,ENSG00000171053,1
10463,ENSG00000127920,ENSG00000147113,1
10464,ENSG00000127920,ENSG00000174059,1
10465,ENSG00000127928,ENSG00000105825,1
10466,ENSG00000128266,ENSG00000100218,1
10467,ENSG00000128322,ENSG00000254709,1
10468,ENSG00000128383,ENSG00000179750,1
10469,ENSG00000128519,ENSG00000206104,1
10470,ENSG00000128519,ENSG00000214642,1
10471,ENSG00000128519,ENSG00000231068,1
10472,ENSG00000128519,ENSG00000236032,1
10473,ENSG00000128519,ENSG00000279395,1
10474,ENSG00000128591,ENSG00000005981,1
10475,ENSG00000128591,ENSG00000006788,1
10476,ENSG00000128591,ENSG00000010282,1
10477,ENSG00000128591,ENSG00000068976,1
10478,ENSG00000128591,ENSG00000070182,1
10479,ENSG00000128591,ENSG00000070808,1
10480,ENSG00000128591,ENSG00000077009,1
10481,ENSG00000128591,ENSG00000077522,1
10482,ENSG00000128591,ENSG00000078328,1
10483,ENSG00000128591,ENSG00000081248,1
10484,ENSG00000128591,ENSG00000086967,1
10485,ENSG00000128591,ENSG00000091482,1
10486,ENSG00000128591,ENSG00000092054,1
10487,ENSG00000128591,ENSG00000092529,1
10488,ENSG00000128591,ENSG00000100628,1
10489,ENSG00000128591,ENSG00000100678,1
10490,ENSG00000128591,ENSG00000101306,1
10491,ENSG00000128591,ENSG00000101470,1
10492,ENSG00000128591,ENSG00000101605,1
10493,ENSG00000128591,ENSG00000101892,1
10494,ENSG00000128591,ENSG00000104848,1
10495,ENSG00000128591,ENSG00000104879,1
10496,ENSG00000128591,ENSG00000105048,1
10497,ENSG00000128591,ENSG00000108515,1
10498,ENSG00000128591,ENSG00000108823,1
10499,ENSG00000128591,ENSG00000109061,1
10500,ENSG00000128591,ENSG00000109063,1
10501,ENSG00000128591,ENSG00000111241,1
10502,ENSG00000128591,ENSG00000111245,1
10503,ENSG00000128591,ENSG00000114854,1
10504,ENSG00000128591,ENSG00000115593,1
10505,ENSG00000128591,ENSG00000116748,1
10506,ENSG00000128591,ENSG00000116981,1
10507,ENSG00000128591,ENSG00000120729,1
10508,ENSG00000128591,ENSG00000122180,1
10509,ENSG00000128591,ENSG00000122367,1
10510,ENSG00000128591,ENSG00000122477,1
10511,ENSG00000128591,ENSG00000124701,1
10512,ENSG00000128591,ENSG00000125414,1
10513,ENSG00000128591,ENSG00000129170,1
10514,ENSG00000128591,ENSG00000129744,1
10515,ENSG00000128591,ENSG00000130528,1
10516,ENSG00000128591,ENSG00000130595,1
10517,ENSG00000128591,ENSG00000130598,1
10518,ENSG00000128591,ENSG00000130957,1
10519,ENSG00000128591,ENSG00000131730,1
10520,ENSG00000128591,ENSG00000133020,1
10521,ENSG00000128591,ENSG00000133055,1
10522,ENSG00000128591,ENSG00000133454,1
10523,ENSG00000128591,ENSG00000133878,1
10524,ENSG00000128591,ENSG00000138100,1
10525,ENSG00000128591,ENSG00000138347,1
10526,ENSG00000128591,ENSG00000139780,1
10527,ENSG00000128591,ENSG00000139914,1
10528,ENSG00000128591,ENSG00000141161,1
10529,ENSG00000128591,ENSG00000142661,1
10530,ENSG00000128591,ENSG00000143028,1
10531,ENSG00000128591,ENSG00000143318,1
10532,ENSG00000128591,ENSG00000143632,1
10533,ENSG00000128591,ENSG00000146147,1
10534,ENSG00000128591,ENSG00000146809,1
10535,ENSG00000128591,ENSG00000146926,1
10536,ENSG00000128591,ENSG00000147166,1
10537,ENSG00000128591,ENSG00000154358,1
10538,ENSG00000128591,ENSG00000154415,1
10539,ENSG00000128591,ENSG00000154553,1
10540,ENSG00000128591,ENSG00000155657,1
10541,ENSG00000128591,ENSG00000156885,1
10542,ENSG00000128591,ENSG00000157119,1
10543,ENSG00000128591,ENSG00000158022,1
10544,ENSG00000128591,ENSG00000159173,1
10545,ENSG00000128591,ENSG00000160097,1
10546,ENSG00000128591,ENSG00000160808,1
10547,ENSG00000128591,ENSG00000162461,1
10548,ENSG00000128591,ENSG00000162494,1
10549,ENSG00000128591,ENSG00000163092,1
10550,ENSG00000128591,ENSG00000163126,1
10551,ENSG00000128591,ENSG00000163157,1
10552,ENSG00000128591,ENSG00000163380,1
10553,ENSG00000128591,ENSG00000163827,1
10554,ENSG00000128591,ENSG00000163833,1
10555,ENSG00000128591,ENSG00000164122,1
10556,ENSG00000128591,ENSG00000164309,1
10557,ENSG00000128591,ENSG00000164708,1
10558,ENSG00000128591,ENSG00000164879,1
10559,ENSG00000128591,ENSG00000165192,1
10560,ENSG00000128591,ENSG00000165887,1
10561,ENSG00000128591,ENSG00000166343,1
10562,ENSG00000128591,ENSG00000168333,1
10563,ENSG00000128591,ENSG00000168334,1
10564,ENSG00000128591,ENSG00000168509,1
10565,ENSG00000128591,ENSG00000168530,1
10566,ENSG00000128591,ENSG00000170162,1
10567,ENSG00000128591,ENSG00000170290,1
10568,ENSG00000128591,ENSG00000170681,1
10569,ENSG00000128591,ENSG00000170807,1
10570,ENSG00000128591,ENSG00000172399,1
10571,ENSG00000128591,ENSG00000173991,1
10572,ENSG00000128591,ENSG00000174429,1
10573,ENSG00000128591,ENSG00000175084,1
10574,ENSG00000128591,ENSG00000175564,1
10575,ENSG00000128591,ENSG00000177354,1
10576,ENSG00000128591,ENSG00000177752,1
10577,ENSG00000128591,ENSG00000177791,1
10578,ENSG00000128591,ENSG00000180209,1
10579,ENSG00000128591,ENSG00000182533,1
10580,ENSG00000128591,ENSG00000182676,1
10581,ENSG00000128591,ENSG00000183091,1
10582,ENSG00000128591,ENSG00000184544,1
10583,ENSG00000128591,ENSG00000185105,1
10584,ENSG00000128591,ENSG00000185271,1
10585,ENSG00000128591,ENSG00000185482,1
10586,ENSG00000128591,ENSG00000185739,1
10587,ENSG00000128591,ENSG00000186335,1
10588,ENSG00000128591,ENSG00000186439,1
10589,ENSG00000128591,ENSG00000188716,1
10590,ENSG00000128591,ENSG00000196091,1
10591,ENSG00000128591,ENSG00000196218,1
10592,ENSG00000128591,ENSG00000196296,1
10593,ENSG00000128591,ENSG00000197616,1
10594,ENSG00000128591,ENSG00000197893,1
10595,ENSG00000128591,ENSG00000198125,1
10596,ENSG00000128591,ENSG00000198467,1
10597,ENSG00000128591,ENSG00000198523,1
10598,ENSG00000128591,ENSG00000198842,1
10599,ENSG00000128591,ENSG00000198881,1
10600,ENSG00000128591,ENSG00000205678,1
10601,ENSG00000128591,ENSG00000206422,1
10602,ENSG00000128591,ENSG00000213337,1
10603,ENSG00000128591,ENSG00000214097,1
10604,ENSG00000128591,ENSG00000214872,1
10605,ENSG00000128591,ENSG00000234438,1
10606,ENSG00000128591,ENSG00000239474,1
10607,ENSG00000128591,ENSG00000240045,1
10608,ENSG00000128591,ENSG00000248713,1
10609,ENSG00000128591,ENSG00000248746,1
10610,ENSG00000128591,ENSG00000251569,1
10611,ENSG00000128591,ENSG00000264424,1
10612,ENSG00000128591,ENSG00000272573,1
10613,ENSG00000128591,ENSG00000273540,1
10614,ENSG00000128739,ENSG00000273173,1
10615,ENSG00000129103,ENSG00000146731,1
10616,ENSG00000129103,ENSG00000164776,1
10617,ENSG00000129103,ENSG00000239789,1
10618,ENSG00000129103,ENSG00000249773,1
10619,ENSG00000129170,ENSG00000005981,1
10620,ENSG00000129170,ENSG00000006788,1
10621,ENSG00000129170,ENSG00000010282,1
10622,ENSG00000129170,ENSG00000068976,1
10623,ENSG00000129170,ENSG00000070182,1
10624,ENSG00000129170,ENSG00000070808,1
10625,ENSG00000129170,ENSG00000077009,1
10626,ENSG00000129170,ENSG00000077522,1
10627,ENSG00000129170,ENSG00000078328,1
10628,ENSG00000129170,ENSG00000081248,1
10629,ENSG00000129170,ENSG00000086967,1
10630,ENSG00000129170,ENSG00000091482,1
10631,ENSG00000129170,ENSG00000092054,1
10632,ENSG00000129170,ENSG00000092529,1
10633,ENSG00000129170,ENSG00000100628,1
10634,ENSG00000129170,ENSG00000100678,1
10635,ENSG00000129170,ENSG00000101306,1
10636,ENSG00000129170,ENSG00000101470,1
10637,ENSG00000129170,ENSG00000101605,1
10638,ENSG00000129170,ENSG00000101892,1
10639,ENSG00000129170,ENSG00000104848,1
10640,ENSG00000129170,ENSG00000104879,1
10641,ENSG00000129170,ENSG00000105048,1
10642,ENSG00000129170,ENSG00000108515,1
10643,ENSG00000129170,ENSG00000108823,1
10644,ENSG00000129170,ENSG00000109061,1
10645,ENSG00000129170,ENSG00000109063,1
10646,ENSG00000129170,ENSG00000111241,1
10647,ENSG00000129170,ENSG00000111245,1
10648,ENSG00000129170,ENSG00000114854,1
10649,ENSG00000129170,ENSG00000115593,1
10650,ENSG00000129170,ENSG00000116748,1
